href,name,birthplace,deathplace,birth_lon,birth_lat,death_lon,death_lat
https://en.wikipedia.org/wiki/Terrance_Hayes,Terrance Hayes,,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_Hamilton_Hayne,Paul Hamilton Hayne,,,0,0,0,0
https://en.wikipedia.org/wiki/Tony_Haynes_(American_musician),Tony Haynes (American musician),,,0,0,0,0
https://en.wikipedia.org/wiki/William_Shakespeare_Hays,William Shakespeare Hays,"Louisville, Kentucky",,-85.759407,38.2542376,0,0
https://en.wikipedia.org/wiki/Steve_Healey,Steve Healey,,,0,0,0,0
https://en.wikipedia.org/wiki/Trebor_Healey,Trebor Healey,,,0,0,0,0
https://en.wikipedia.org/wiki/Eloise_Klein_Healy,Eloise Klein Healy,,,0,0,0,0
https://en.wikipedia.org/wiki/Josephine_D._Heard,Josephine D. Heard,,,0,0,0,0
https://en.wikipedia.org/wiki/Anthony_Hecht,Anthony Hecht,,,0,0,0,0
https://en.wikipedia.org/wiki/Jennifer_Michael_Hecht,Jennifer Michael Hecht,"Glen Cove, New York",,-73.6319174,40.8641845,0,0
https://en.wikipedia.org/wiki/Allison_Hedge_Coke,Allison Hedge Coke,,,0,0,0,0
https://en.wikipedia.org/wiki/Lyn_Hejinian,Lyn Hejinian,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_Heller_(poet),Michael Heller (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Essex_Hemphill,Essex Hemphill,,,0,0,0,0
https://en.wikipedia.org/wiki/Alice_Corbin_Henderson,Alice Corbin Henderson,,,0,0,0,0
https://en.wikipedia.org/wiki/Nancy_A._Henry,Nancy A. Henry,"Chipley, Florida",,-85.538541,30.7818584,0,0
https://en.wikipedia.org/wiki/S._M._I._Henry,S. M. I. Henry,,,0,0,0,0
https://en.wikipedia.org/wiki/Oliver_Herford,Oliver Herford,,,0,0,0,0
https://en.wikipedia.org/wiki/Harvey_Hess,Harvey Hess,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Heyen,William Heyen,,,0,0,0,0
https://en.wikipedia.org/wiki/Grace_Hibbard,Grace Hibbard,,,0,0,0,0
https://en.wikipedia.org/wiki/Leland_Hickman,Leland Hickman,,,0,0,0,0
https://en.wikipedia.org/wiki/Bob_Hicok,Bob Hicok,,,0,0,0,0
https://en.wikipedia.org/wiki/Dick_Higgins,Dick Higgins,"Cambridge, England",Quebec City,0.1186637,52.2055314,-71.2084061,46.8137431
https://en.wikipedia.org/wiki/Scott_Hightower,Scott Hightower,,,0,0,0,0
https://en.wikipedia.org/wiki/Conrad_Hilberry,Conrad Hilberry,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Hillyer,Robert Hillyer,,,0,0,0,0
https://en.wikipedia.org/wiki/Ellen_Hinsey,Ellen Hinsey,,,0,0,0,0
https://en.wikipedia.org/wiki/Edward_Hirsch,Edward Hirsch,,,0,0,0,0
https://en.wikipedia.org/wiki/Jane_Hirshfield,Jane Hirshfield,,,0,0,0,0
https://en.wikipedia.org/wiki/Jack_Hirschman,Jack Hirschman,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Hitchcock_(poet),George Hitchcock (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/H._L._Hix,H. L. Hix,,,0,0,0,0
https://en.wikipedia.org/wiki/Tony_Hoagland,Tony Hoagland,,,0,0,0,0
https://en.wikipedia.org/wiki/Allen_Hoey,Allen Hoey,,,0,0,0,0
https://en.wikipedia.org/wiki/Linda_Hogan_(writer),Linda Hogan (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Daniel_Hoffman,Daniel Hoffman,,,0,0,0,0
https://en.wikipedia.org/wiki/Roald_Hoffmann,Roald Hoffmann,Złoczów,,24.8988858,49.8056522,0,0
https://en.wikipedia.org/wiki/John_Hollander,John Hollander,,,0,0,0,0
https://en.wikipedia.org/wiki/Bill_Holm_(poet),Bill Holm (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Bob_Holman,Bob Holman,,,0,0,0,0
https://en.wikipedia.org/wiki/M._Carl_Holman,M. Carl Holman,,,0,0,0,0
https://en.wikipedia.org/wiki/Oliver_Wendell_Holmes_Sr.,Oliver Wendell Holmes Sr.,,,0,0,0,0
https://en.wikipedia.org/wiki/Dennis_Holt,Dennis Holt,"Hollywood, Los Angeles, California",,-118.329523,34.0980031,0,0
https://en.wikipedia.org/wiki/Garrett_Hongo,Garrett Hongo,,,0,0,0,0
https://en.wikipedia.org/wiki/Edwin_Honig,Edwin Honig,Brooklyn,"Providence, Rhode Island",-73.9497211,40.6526006,-71.4128343,41.8239891
https://en.wikipedia.org/wiki/Lemuel_Hopkins,Lemuel Hopkins,,,0,0,0,0
https://en.wikipedia.org/wiki/Jay_Hopler,Jay Hopler,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Moses_Horton,George Moses Horton,,,0,0,0,0
https://en.wikipedia.org/wiki/Joan_Houlihan,Joan Houlihan,,,0,0,0,0
https://en.wikipedia.org/wiki/Diana_Der_Hovanessian,Diana Der Hovanessian,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Howard,Richard Howard,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_E._Howard,Robert E. Howard,,,0,0,0,0
https://en.wikipedia.org/wiki/Emeline_Harriet_Howe,Emeline Harriet Howe,,,0,0,0,0
https://en.wikipedia.org/wiki/Fanny_Howe,Fanny Howe,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Ward_Howe,Julia Ward Howe,,,0,0,0,0
https://en.wikipedia.org/wiki/Marie_Howe,Marie Howe,,,0,0,0,0
https://en.wikipedia.org/wiki/Susan_Howe,Susan Howe,,,0,0,0,0
https://en.wikipedia.org/wiki/Elizabeth_Orpha_Sampson_Hoyt,Elizabeth Orpha Sampson Hoyt,,,0,0,0,0
https://en.wikipedia.org/wiki/Helen_Hoyt,Helen Hoyt,,,0,0,0,0
https://en.wikipedia.org/wiki/Detrick_Hughes,Detrick Hughes,,,0,0,0,0
https://en.wikipedia.org/wiki/Langston_Hughes,Langston Hughes,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Hugo,Richard Hugo,,,0,0,0,0
https://en.wikipedia.org/wiki/Constance_Hunting,Constance Hunting,,,0,0,0,0
https://en.wikipedia.org/wiki/Cynthia_Huntington,Cynthia Huntington,,,0,0,0,0
https://en.wikipedia.org/wiki/Siri_Hustvedt,Siri Hustvedt,,,0,0,0,0
https://en.wikipedia.org/wiki/Helen_von_Kolnitz_Hyer,Helen von Kolnitz Hyer,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Ignatow,David Ignatow,,,0,0,0,0
https://en.wikipedia.org/wiki/Arthur_Crew_Inman,Arthur Crew Inman,,,0,0,0,0
https://en.wikipedia.org/wiki/P._Inman,P. Inman,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_E._Ireland,Mary E. Ireland,,,0,0,0,0
https://en.wikipedia.org/wiki/Josephine_Jacobsen,Josephine Jacobsen,,,0,0,0,0
https://en.wikipedia.org/wiki/Ethel_Jacobson,Ethel Jacobson,,,0,0,0,0
https://en.wikipedia.org/wiki/Afdhere_Jama,Afdhere Jama,,,0,0,0,0
https://en.wikipedia.org/wiki/Maria_James_(poet),Maria James (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/J._J._Jameson,J. J. Jameson,,,0,0,0,0
https://en.wikipedia.org/wiki/Marc_Jampole,Marc Jampole,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Janus,Patricia Janus,,,0,0,0,0
https://en.wikipedia.org/wiki/Lisa_Jarnot,Lisa Jarnot,,,0,0,0,0
https://en.wikipedia.org/wiki/Randall_Jarrell,Randall Jarrell,,,0,0,0,0
https://en.wikipedia.org/wiki/Robinson_Jeffers,Robinson Jeffers,,,0,0,0,0
https://en.wikipedia.org/wiki/Paul_Jessup_(writer),Paul Jessup (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Ted_Joans,Ted Joans,"Cairo, Illinois","Vancouver, British Columbia",-89.1772449,37.0057958,-123.113952,49.2608724
https://en.wikipedia.org/wiki/Orrick_Glenday_Johns,Orrick Glenday Johns,,,0,0,0,0
https://en.wikipedia.org/wiki/Denis_Johnson,Denis Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/Georgia_Douglas_Johnson,Georgia Douglas Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/Helene_Johnson,Helene Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Weldon_Johnson,James Weldon Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/Josephine_Winslow_Johnson,Josephine Winslow Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/Kent_Johnson_(poet),Kent Johnson (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Kimberly_Johnson,Kimberly Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Underwood_Johnson,Robert Underwood Johnson,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Jones_(poet),Richard Jones (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Jones_(stage_actress),Sarah Jones (stage actress),Baltimore,,-76.610759,39.2908816,0,0
https://en.wikipedia.org/wiki/Julie_Joosten,Julie Joosten,,,0,0,0,0
https://en.wikipedia.org/wiki/June_Jordan,June Jordan,,,0,0,0,0
https://en.wikipedia.org/wiki/Pierre_Joris,Pierre Joris,Strasbourg,,7.7507127,48.584614,0,0
https://en.wikipedia.org/wiki/Andrew_Joron,Andrew Joron,,,0,0,0,0
https://en.wikipedia.org/wiki/Lawrence_Joseph,Lawrence Joseph,,,0,0,0,0
https://en.wikipedia.org/wiki/Matthew_Josephson,Matthew Josephson,Brooklyn,"Santa Cruz, California",-73.9497211,40.6526006,-121.9905908,37.050096
https://en.wikipedia.org/wiki/Frank_Judge,Frank Judge,,,0,0,0,0
https://en.wikipedia.org/wiki/Donald_Justice,Donald Justice,Miami,"Iowa City, Iowa",-80.19362,25.7741728,-91.57952674093114,41.6683126
https://en.wikipedia.org/wiki/Jim_Kacian,Jim Kacian,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Elizabeth_Kail,Mary Elizabeth Kail,,,0,0,0,0
https://en.wikipedia.org/wiki/Sheema_Kalbasi,Sheema Kalbasi,,,0,0,0,0
https://en.wikipedia.org/wiki/Chester_Kallman,Chester Kallman,Brooklyn,Athens,-73.9497211,40.6526006,23.7348324,37.9755648
https://en.wikipedia.org/wiki/Ilya_Kaminsky,Ilya Kaminsky,,,0,0,0,0
https://en.wikipedia.org/wiki/Lenore_Kandel,Lenore Kandel,New York City,"San Francisco, California",-74.0060152,40.7127281,-122.419906,37.7790262
https://en.wikipedia.org/wiki/Vim_Karenine,Vim Karenine,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Karr,Mary Karr,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Kasdorf,Julia Kasdorf,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_Kasischke,Laura Kasischke,,,0,0,0,0
https://en.wikipedia.org/wiki/Janet_Kauffman,Janet Kauffman,,,0,0,0,0
https://en.wikipedia.org/wiki/Herbert_Kaufman,Herbert Kaufman,"Washington, D.C.","Tarrytown, New York",-77.0365427,38.8950368,-73.8587461,41.0762077
https://en.wikipedia.org/wiki/Shirley_Kaufman,Shirley Kaufman,,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Kay_(poet),Sarah Kay (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/W._B._Keckler,W. B. Keckler,"Harrisburg, Pennsylvania",,-76.8861122,40.2663107,0,0
https://en.wikipedia.org/wiki/John_Keene_(writer),John Keene (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Weldon_Kees,Weldon Kees,"Beatrice, Nebraska",,-96.747369,40.266429,0,0
https://en.wikipedia.org/wiki/Bill_Keith_(artist),Bill Keith (artist),,,0,0,0,0
https://en.wikipedia.org/wiki/Brigit_Pegeen_Kelly,Brigit Pegeen Kelly,,,0,0,0,0
https://en.wikipedia.org/wiki/X._J._Kennedy,X. J. Kennedy,,,0,0,0,0
https://en.wikipedia.org/wiki/Richard_Kenney_(poet),Richard Kenney (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Maurice_Kenny,Maurice Kenny,"Watertown, New York","Saranac Lake, New York",-75.9107565,43.9747838,-74.131279,44.329497
https://en.wikipedia.org/wiki/Jane_Kenyon,Jane Kenyon,,,0,0,0,0
https://en.wikipedia.org/wiki/Jack_Kerouac,Jack Kerouac,,,0,0,0,0
https://en.wikipedia.org/wiki/Sophie_Kerr,Sophie Kerr,,,0,0,0,0
https://en.wikipedia.org/wiki/Francis_Scott_Key,Francis Scott Key,,,0,0,0,0
https://en.wikipedia.org/wiki/Laurel_Elizabeth_Keyes,Laurel Elizabeth Keyes,,,0,0,0,0
https://en.wikipedia.org/wiki/Alicia_Keys,Alicia Keys,New York City,,-74.0060152,40.7127281,0,0
https://en.wikipedia.org/wiki/Kerry_Shawn_Keys,Kerry Shawn Keys,,,0,0,0,0
https://en.wikipedia.org/wiki/D._Kildare,D. Kildare,,,0,0,0,0
https://en.wikipedia.org/wiki/Aline_Murray_Kilmer,Aline Murray Kilmer,,,0,0,0,0
https://en.wikipedia.org/wiki/Joyce_Kilmer,Joyce Kilmer,,,0,0,0,0
https://en.wikipedia.org/wiki/Val_Kilmer,Val Kilmer,Los Angeles,,-118.242766,34.0536909,0,0
https://en.wikipedia.org/wiki/Suji_Kwock_Kim,Suji Kwock Kim,,,0,0,0,0
https://en.wikipedia.org/wiki/Harriet_McEwen_Kimball,Harriet McEwen Kimball,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Kimbrell,James Kimbrell,,,0,0,0,0
https://en.wikipedia.org/wiki/Haven_Kimmel,Haven Kimmel,,,0,0,0,0
https://en.wikipedia.org/wiki/Burt_Kimmelman,Burt Kimmelman,,,0,0,0,0
https://en.wikipedia.org/wiki/Galway_Kinnell,Galway Kinnell,,,0,0,0,0
https://en.wikipedia.org/wiki/Susan_Kinsolving,Susan Kinsolving,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Kinzie,Mary Kinzie,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Kirby_(poet),David Kirby (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/H._T._Kirby-Smith,H. T. Kirby-Smith,,,0,0,0,0
https://en.wikipedia.org/wiki/Lincoln_Kirstein,Lincoln Kirstein,,,0,0,0,0
https://en.wikipedia.org/wiki/Carolyn_Kizer,Carolyn Kizer,,,0,0,0,0
https://en.wikipedia.org/wiki/August_Kleinzahler,August Kleinzahler,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Kloefkorn,William Kloefkorn,,,0,0,0,0
https://en.wikipedia.org/wiki/Etheridge_Knight,Etheridge Knight,,,0,0,0,0
https://en.wikipedia.org/wiki/Kenneth_Koch,Kenneth Koch,,,0,0,0,0
https://en.wikipedia.org/wiki/Ruth_Ellen_Kocher,Ruth Ellen Kocher,,,0,0,0,0
https://en.wikipedia.org/wiki/Wayne_Koestenbaum,Wayne Koestenbaum,,,0,0,0,0
https://en.wikipedia.org/wiki/Yusef_Komunyakaa,Yusef Komunyakaa,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Koncel,Mary Koncel,,,0,0,0,0
https://en.wikipedia.org/wiki/Ted_Kooser,Ted Kooser,,,0,0,0,0
https://en.wikipedia.org/wiki/Carolyn_Kreiter-Foronda,Carolyn Kreiter-Foronda,,,0,0,0,0
https://en.wikipedia.org/wiki/Alfred_Kreymborg,Alfred Kreymborg,,,0,0,0,0
https://en.wikipedia.org/wiki/Maxine_Kumin,Maxine Kumin,,,0,0,0,0
https://en.wikipedia.org/wiki/Stanley_Kunitz,Stanley Kunitz,,,0,0,0,0
https://en.wikipedia.org/wiki/Laurie_Kutchins,Laurie Kutchins,,,0,0,0,0
https://en.wikipedia.org/wiki/Stephen_Kuusisto,Stephen Kuusisto,,,0,0,0,0
https://en.wikipedia.org/wiki/Joanne_Kyger,Joanne Kyger,,,0,0,0,0
https://en.wikipedia.org/wiki/Philip_Lamantia,Philip Lamantia,,,0,0,0,0
https://en.wikipedia.org/wiki/Jonathan_Lamas,Jonathan Lamas,,,0,0,0,0
https://en.wikipedia.org/wiki/Fran_Landesman,Fran Landesman,"New York City, New York",London,-74.0060152,40.7127281,-0.12765,51.5073359
https://en.wikipedia.org/wiki/D.L._Lang,D.L. Lang,Bad Hersfeld,,9.6767709,50.8604177,0,0
https://en.wikipedia.org/wiki/Joseph_Langland,Joseph Langland,,,0,0,0,0
https://en.wikipedia.org/wiki/Sidney_Lanier,Sidney Lanier,,,0,0,0,0
https://en.wikipedia.org/wiki/Rebecca_Hammond_Lard,Rebecca Hammond Lard,,,0,0,0,0
https://en.wikipedia.org/wiki/Bruce_Larkin,Bruce Larkin,,,0,0,0,0
https://en.wikipedia.org/wiki/Dorothea_Lasky,Dorothea Lasky,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Parsons_Lathrop,George Parsons Lathrop,Honolulu,"New York City, New York",-157.7173915,21.2891309,-74.0060152,40.7127281
https://en.wikipedia.org/wiki/Sanders_Anne_Laubenthal,Sanders Anne Laubenthal,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Laughlin,James Laughlin,Pittsburgh,"Norfolk, Connecticut",-79.9900861,40.4416941,-73.2020577,41.9939828
https://en.wikipedia.org/wiki/Ann_Lauterbach,Ann Lauterbach,,,0,0,0,0
https://en.wikipedia.org/wiki/Dorianne_Laux,Dorianne Laux,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Lavilla-Havelin,James Lavilla-Havelin,,,0,0,0,0
https://en.wikipedia.org/wiki/Anne_Mary_Lawler,Anne Mary Lawler,,,0,0,0,0
https://en.wikipedia.org/wiki/Margaret_Wynne_Lawless,Margaret Wynne Lawless,,,0,0,0,0
https://en.wikipedia.org/wiki/William_P._Lawrence,William P. Lawrence,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Lax,Robert Lax,"Olean, New York","Olean, New York",-78.4298248,42.0775022,-78.4298248,42.0775022
https://en.wikipedia.org/wiki/Emma_Lazarus,Emma Lazarus,,,0,0,0,0
https://en.wikipedia.org/wiki/Kelly_Le_Fave,Kelly Le Fave,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Lee_(poet),David Lee (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Li-Young_Lee,Li-Young Lee,,,0,0,0,0
https://en.wikipedia.org/wiki/Malka_Lee,Malka Lee,,,0,0,0,0
https://en.wikipedia.org/wiki/Mary_Elizabeth_Lee,Mary Elizabeth Lee,,,0,0,0,0
https://en.wikipedia.org/wiki/Lemon_(poet),Lemon (poet),Brooklyn,,-73.9497211,40.6526006,0,0
https://en.wikipedia.org/wiki/Aya_de_Leon,Aya de Leon,,,0,0,0,0
https://en.wikipedia.org/wiki/Eleanor_Lerman,Eleanor Lerman,,,0,0,0,0
https://en.wikipedia.org/wiki/Ben_Lerner,Ben Lerner,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Lerner,David Lerner,,,0,0,0,0
https://en.wikipedia.org/wiki/Jimmy_Lerner,Jimmy Lerner,,,0,0,0,0
https://en.wikipedia.org/wiki/Rika_Lesser,Rika Lesser,,,0,0,0,0
https://en.wikipedia.org/wiki/Denise_Levertov,Denise Levertov,,,0,0,0,0
https://en.wikipedia.org/wiki/Dana_Levin_(poet),Dana Levin (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Philip_Levine_(poet),Philip Levine (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Larry_Levis,Larry Levis,,,0,0,0,0
https://en.wikipedia.org/wiki/D._A._Levy,D. A. Levy,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Levy_(author),William Levy (author),,,0,0,0,0
https://en.wikipedia.org/wiki/Alonzo_Lewis,Alonzo Lewis,,,0,0,0,0
https://en.wikipedia.org/wiki/Charles_Lillard,Charles Lillard,,,0,0,0,0
https://en.wikipedia.org/wiki/Shirley_Geok-lin_Lim,Shirley Geok-lin Lim,,,0,0,0,0
https://en.wikipedia.org/wiki/Tao_Lin,Tao Lin,,,0,0,0,0
https://en.wikipedia.org/wiki/Sarah_Lindsay,Sarah Lindsay,,,0,0,0,0
https://en.wikipedia.org/wiki/Vachel_Lindsay,Vachel Lindsay,,,0,0,0,0
https://en.wikipedia.org/wiki/Amon_Liner,Amon Liner,"Charlotte, North Carolina",,-80.8430827,35.2272086,0,0
https://en.wikipedia.org/wiki/Sara_Jane_Lippincott,Sara Jane Lippincott,,,0,0,0,0
https://en.wikipedia.org/wiki/Diane_Lockward,Diane Lockward,,,0,0,0,0
https://en.wikipedia.org/wiki/Patricia_Lockwood,Patricia Lockwood,,,0,0,0,0
https://en.wikipedia.org/wiki/George_Cabot_Lodge,George Cabot Lodge,"Boston, Massachusetts",Tuckernuck Island,-71.060511,42.3554334,-70.2541971718168,41.3002901
https://en.wikipedia.org/wiki/Ron_Loewinsohn,Ron Loewinsohn,,,0,0,0,0
https://en.wikipedia.org/wiki/John_Logan_(poet),John Logan (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Lily_Augusta_Long,Lily Augusta Long,,,0,0,0,0
https://en.wikipedia.org/wiki/Naomi_Long_Madgett,Naomi Long Madgett,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Longenbach,James Longenbach,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_Wadsworth_Longfellow,Henry Wadsworth Longfellow,,,0,0,0,0
https://en.wikipedia.org/wiki/Audre_Lorde,Audre Lorde,,,0,0,0,0
https://en.wikipedia.org/wiki/Marguerite_St._Leon_Loud,Marguerite St. Leon Loud,,,0,0,0,0
https://en.wikipedia.org/wiki/Trisha_Low,Trisha Low,,,0,0,0,0
https://en.wikipedia.org/wiki/Amy_Lowell,Amy Lowell,,,0,0,0,0
https://en.wikipedia.org/wiki/James_Russell_Lowell,James Russell Lowell,,,0,0,0,0
https://en.wikipedia.org/wiki/Maria_White_Lowell,Maria White Lowell,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_Lowell,Robert Lowell,,,0,0,0,0
https://en.wikipedia.org/wiki/Walter_Lowenfels,Walter Lowenfels,,,0,0,0,0
https://en.wikipedia.org/wiki/Mina_Loy,Mina Loy,,"Aspen, Colorado",0,0,-106.8235606,39.1911128
https://en.wikipedia.org/wiki/Felipe_Luciano,Felipe Luciano,,,0,0,0,0
https://en.wikipedia.org/wiki/Lydia_Lunch,Lydia Lunch,,,0,0,0,0
https://en.wikipedia.org/wiki/Masiela_Lusha,Masiela Lusha,Tirana,,19.8184435,41.3281482,0,0
https://en.wikipedia.org/wiki/Thomas_Lux,Thomas Lux,,,0,0,0,0
https://en.wikipedia.org/wiki/Henry_Lyman,Henry Lyman,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Whittingham_Lyman_Jr,William Whittingham Lyman Jr,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_Lynch_(poet),Thomas Lynch (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Jackson_Mac_Low,Jackson Mac Low,,,0,0,0,0
https://en.wikipedia.org/wiki/Lewis_MacAdams,Lewis MacAdams,"San Angelo, Texas","Los Angeles, California",-100.4405094,31.4649685,-118.242766,34.0536909
https://en.wikipedia.org/wiki/Carlyle_Ferren_MacIntyre,Carlyle Ferren MacIntyre,,,0,0,0,0
https://en.wikipedia.org/wiki/Percy_MacKaye,Percy MacKaye,,,0,0,0,0
https://en.wikipedia.org/wiki/Nathaniel_Mackey,Nathaniel Mackey,,,0,0,0,0
https://en.wikipedia.org/wiki/Archibald_MacLeish,Archibald MacLeish,,,0,0,0,0
https://en.wikipedia.org/wiki/Naomi_Long_Madgett,Naomi Long Madgett,,,0,0,0,0
https://en.wikipedia.org/wiki/Haki_R._Madhubuti,Haki R. Madhubuti,"Little Rock, Arkansas",,-92.2896267,34.7465071,0,0
https://en.wikipedia.org/wiki/John_Gillespie_Magee_Jr.,John Gillespie Magee Jr.,,,0,0,0,0
https://en.wikipedia.org/wiki/Clarence_Major,Clarence Major,"Atlanta, Georgia",,-84.3902644,33.7489924,0,0
https://en.wikipedia.org/wiki/Dora_Malech,Dora Malech,,,0,0,0,0
https://en.wikipedia.org/wiki/Taylor_Mali,Taylor Mali,,,0,0,0,0
https://en.wikipedia.org/wiki/Douglas_Malloch,Douglas Malloch,,,0,0,0,0
https://en.wikipedia.org/wiki/Tom_Mandel_(poet),Tom Mandel (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Helen_Adelia_Manville,Helen Adelia Manville,,,0,0,0,0
https://en.wikipedia.org/wiki/Djelloul_Marbrook,Djelloul Marbrook,,,0,0,0,0
https://en.wikipedia.org/wiki/Joseph_Moncure_March,Joseph Moncure March,,,0,0,0,0
https://en.wikipedia.org/wiki/Morton_Marcus_(poet),Morton Marcus (poet),New York City,"Santa Cruz, California",-74.0060152,40.7127281,-121.9905908,37.050096
https://en.wikipedia.org/wiki/Paul_Mariani,Paul Mariani,,,0,0,0,0
https://en.wikipedia.org/wiki/Edwin_Markham,Edwin Markham,,,0,0,0,0
https://en.wikipedia.org/wiki/Don_Marquis,Don Marquis,,,0,0,0,0
https://en.wikipedia.org/wiki/Camille_Martin,Camille Martin,,,0,0,0,0
https://en.wikipedia.org/wiki/David_Mason_(writer),David Mason (writer),,,0,0,0,0
https://en.wikipedia.org/wiki/Matt_Mason_(poet),Matt Mason (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Steve_Mason_(poet),Steve Mason (poet),Brooklyn,"Medford, Oregon",-73.9497211,40.6526006,-122.8718605,42.3264181
https://en.wikipedia.org/wiki/Edgar_Lee_Masters,Edgar Lee Masters,,,0,0,0,0
https://en.wikipedia.org/wiki/Harry_Mathews,Harry Mathews,,,0,0,0,0
https://en.wikipedia.org/wiki/William_Matthews_(poet),William Matthews (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/John_Matthias_(poet),John Matthias (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Kevin_Max,Kevin Max,,,0,0,0,0
https://en.wikipedia.org/wiki/Julia_Harris_May,Julia Harris May,,,0,0,0,0
https://en.wikipedia.org/wiki/Bernadette_Mayer,Bernadette Mayer,,,0,0,0,0
https://en.wikipedia.org/wiki/Frances_Mayes,Frances Mayes,,,0,0,0,0
https://en.wikipedia.org/wiki/Ben_Mazer,Ben Mazer,,,0,0,0,0
https://en.wikipedia.org/wiki/Janet_McAdams,Janet McAdams,,,0,0,0,0
https://en.wikipedia.org/wiki/Robert_McAlmon,Robert McAlmon,,,0,0,0,0
https://en.wikipedia.org/wiki/J._D._McClatchy,J. D. McClatchy,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_McClure,Michael McClure,,,0,0,0,0
https://en.wikipedia.org/wiki/Shane_McCrae,Shane McCrae,,,0,0,0,0
https://en.wikipedia.org/wiki/Laura_McCullough,Laura McCullough,,,0,0,0,0
https://en.wikipedia.org/wiki/Catfish_McDaris,Catfish McDaris,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_McFee,Michael McFee,,,0,0,0,0
https://en.wikipedia.org/wiki/Karyna_McGlynn,Karyna McGlynn,,,0,0,0,0
https://en.wikipedia.org/wiki/Michael_McGovern_(poet),Michael McGovern (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Campbell_McGrath,Campbell McGrath,,,0,0,0,0
https://en.wikipedia.org/wiki/Thomas_McGrath_(poet),Thomas McGrath (poet),,,0,0,0,0
https://en.wikipedia.org/wiki/Heather_McHugh,Heather McHugh,,,0,0,0,0
https://en.wikipedia.org/wiki/Claude_McKay,Claude McKay,,,0,0,0,0
